start
1,10000,2.73866,1.62772,72.2992,-0.949714,-0.262945,-0.170007
-41.1,-11.3653,64.3954
-61.1,-15.6419,60.867
stop
start
2,10000,-1.61657,1.32537,32.359,0.400728,0.84606,-0.351566
33.1264,40.1,32.0236
52.8592,60.1,15.6141
stop
start
3,10000,1.49302,-3.93669,63.6442,-0.810755,-0.232296,0.537321
-61.1,-22.2391,105.067
-41.1,-16.536,92.5647
stop
start
4,10000,-5.1153,0.752364,20.06,0.663699,0.16418,0.729759
40.1,11.2765,70.6283
60.1,17.3113,91.3309
stop
start
5,10000,1.30966,2.18239,-46.4068,0.284663,0.00437543,0.958618
40.1,3.3499,84.0834
0.0617211,0,-0.834307
stop
start
6,10000,-0.905307,2.95572,94.1014,0.97702,-0.00494716,0.213092
40.1,2.33771,103.365
60.1,1.87612,107.513
stop
start
7,10000,1.25926,0.340057,-42.6112,-0.620114,0.776138,0.114319
-61.5459,40.1,-73.5266
-0.605523,0,-0.153858
stop
start
8,10000,2.48583,-0.308427,16.2334,-0.991772,0.119036,-0.0470938
-41.1,4.4986,14.1672
-61.1,7.3622,13.4062
stop
start
9,10000,-1.56913,-2.0432,6.00245,0.730823,0.348066,0.587153
60.1,26.8119,55.4487
40.1,18.4711,39.5802
stop
start
10,10000,-1.6711,-0.391065,10.8807,-0.51652,0.147365,0.843499
-61.1,15.656,108.124
-41.1,10.6265,75.2994
stop
start
11,10000,-2.74541,0.306798,22.6907,-0.661066,0.308401,0.684018
-41.1,17.9658,62.1939
-61.1,27.2997,83.0599
stop
start
12,10000,0.166748,-0.355437,78.7921,-0.697058,0.343529,0.629363
-41.1,20.2712,115.685
-61.1,29.7111,134.394
stop
start
13,10000,-0.995627,1.69925,26.5195,-0.714381,0.245092,0.655431
-41.1,14.7898,64.2365
-61.1,22.3425,81.8783
stop
start
14,10000,2.69743,1.20894,-21.2577,-0.924976,0.287978,0.247967
-41.1,14.3929,-9.4401
-61.1,21.1419,-3.16806
stop
start
15,10000,-2.96077,1.6853,-45.366,0.405017,0.841717,0.357036
31.0849,40.1,-56.9033
50.8873,60.1,-41.6464
stop
start
16,10000,-1.57694,0.0820742,82.5148,-0.574004,0.110971,0.811298
-41.1,7.83275,138.568
0.253154,0,-0.251314
stop
start
17,10000,-0.588878,-0.92376,26.3726,0.0580175,0.712666,0.6991
5.21109,40.1,132.618
7.61523,60.1,172.834
stop
start
18,10000,0.354669,0.862616,18.6981,0.0925721,0.467514,0.879125
24.8759,60.1,260.44
16.6233,40.1,185.015
stop
start
19,10000,1.92414,-0.700205,80.3747,0.60474,-0.524348,-0.599457
40.1,-33.1257,42.5639
0.397135,0,0.21694
stop
start
20,10000,-1.90815,0.667389,92.6043,-0.777958,0.509835,0.36722
-41.1,26.401,110.208
-61.1,39.3906,120.371
stop
start
21,10000,-0.41034,2.55908,-3.55687,0.761956,-0.471674,0.443787
40.1,-22.6758,19.4212
60.1,-34.9024,31.4974
stop
start
22,10000,-1.0199,0.662578,54.6906,-0.700738,0.056312,0.711193
-61.1,6.80224,116.709
-0.480126,0,-0.524916
stop
start
23,10000,-1.61682,-0.312592,-10.2798,-0.675267,0.597139,0.432944
-41.1,34.9086,14.577
-0.534787,0,0.0581333
stop
start
24,10000,-2.57985,-1.75262,56.7702,0.0152795,-0.451871,0.891952
-2.95615,-41.1,269.414
-0.175842,0,0.120841
stop
start
25,10000,2.98577,0.402914,0.522611,-0.478863,0.693466,0.538326
-49.6554,40.1,63.7225
-75.6843,60.1,93.2662
